sample_id,task_id,template_family,task_set,split,variant_name,language,domain,gold_tool,intent,need_clarification,clarification_fields,distractor_tools,gold_params
search_database_025__ambiguous,search_database_025,search_database_005,main,dev,ambiguous,en,support,search_database,Lookup a ticket record for TCK-4881,False,[],"[""create_support_ticket"", ""query_internal_docs""]","{""query"": ""TCK-4881"", ""entity_type"": ""ticket"", ""limit"": 5}"
search_database_025__clear,search_database_025,search_database_005,main,dev,clear,en,support,search_database,Lookup a ticket record for TCK-4881,False,[],"[""create_support_ticket"", ""query_internal_docs""]","{""query"": ""TCK-4881"", ""entity_type"": ""ticket"", ""limit"": 5}"
search_database_025__incomplete,search_database_025,search_database_005,main,dev,incomplete,en,support,search_database,Lookup a ticket record for TCK-4881,True,"[""query""]","[""create_support_ticket"", ""query_internal_docs""]","{""query"": ""TCK-4881"", ""entity_type"": ""ticket"", ""limit"": 5}"
search_database_025__misleading,search_database_025,search_database_005,main,dev,misleading,en,support,search_database,Lookup a ticket record for TCK-4881,False,[],"[""create_support_ticket"", ""query_internal_docs""]","{""query"": ""TCK-4881"", ""entity_type"": ""ticket"", ""limit"": 5}"
search_web_001__ambiguous,search_web_001,search_web_001,main,dev,ambiguous,zh,public_info,search_web,Search public news about OpenAI model releases,False,[],"[""search_database"", ""query_internal_docs""]","{""query"": ""OpenAI 最新 模型 发布 新闻"", ""max_results"": 5}"
search_web_001__clear,search_web_001,search_web_001,main,dev,clear,zh,public_info,search_web,Search public news about OpenAI model releases,False,[],"[""search_database"", ""query_internal_docs""]","{""query"": ""OpenAI 最新 模型 发布 新闻"", ""max_results"": 5}"
search_web_001__incomplete,search_web_001,search_web_001,main,dev,incomplete,zh,public_info,search_web,Search public news about OpenAI model releases,True,"[""query""]","[""search_database"", ""query_internal_docs""]","{""query"": ""OpenAI 最新 模型 发布 新闻"", ""max_results"": 5}"
search_web_001__misleading,search_web_001,search_web_001,main,dev,misleading,zh,public_info,search_web,Search public news about OpenAI model releases,False,[],"[""search_database"", ""query_internal_docs""]","{""query"": ""OpenAI 最新 模型 发布 新闻"", ""max_results"": 5}"
search_web_002__ambiguous,search_web_002,search_web_001,main,dev,ambiguous,zh,public_info,search_web,Search public news about OpenAI developer conference updates,False,[],"[""search_database"", ""query_internal_docs""]","{""query"": ""OpenAI developer conference update public news"", ""max_results"": 5}"
search_web_002__clear,search_web_002,search_web_001,main,dev,clear,zh,public_info,search_web,Search public news about OpenAI developer conference updates,False,[],"[""search_database"", ""query_internal_docs""]","{""query"": ""OpenAI developer conference update public news"", ""max_results"": 5}"
search_web_002__incomplete,search_web_002,search_web_001,main,dev,incomplete,zh,public_info,search_web,Search public news about OpenAI developer conference updates,True,"[""query""]","[""search_database"", ""query_internal_docs""]","{""query"": ""OpenAI developer conference update public news"", ""max_results"": 5}"
search_web_002__misleading,search_web_002,search_web_001,main,dev,misleading,zh,public_info,search_web,Search public news about OpenAI developer conference updates,False,[],"[""search_database"", ""query_internal_docs""]","{""query"": ""OpenAI developer conference update public news"", ""max_results"": 5}"
search_web_003__ambiguous,search_web_003,search_web_001,main,dev,ambiguous,zh,public_info,search_web,Search public coverage of OpenAI reasoning model benchmarks,False,[],"[""search_database"", ""query_internal_docs""]","{""query"": ""OpenAI reasoning model benchmark coverage public web"", ""max_results"": 5}"
search_web_003__clear,search_web_003,search_web_001,main,dev,clear,zh,public_info,search_web,Search public coverage of OpenAI reasoning model benchmarks,False,[],"[""search_database"", ""query_internal_docs""]","{""query"": ""OpenAI reasoning model benchmark coverage public web"", ""max_results"": 5}"
search_web_003__incomplete,search_web_003,search_web_001,main,dev,incomplete,zh,public_info,search_web,Search public coverage of OpenAI reasoning model benchmarks,True,"[""query""]","[""search_database"", ""query_internal_docs""]","{""query"": ""OpenAI reasoning model benchmark coverage public web"", ""max_results"": 5}"
search_web_003__misleading,search_web_003,search_web_001,main,dev,misleading,zh,public_info,search_web,Search public coverage of OpenAI reasoning model benchmarks,False,[],"[""search_database"", ""query_internal_docs""]","{""query"": ""OpenAI reasoning model benchmark coverage public web"", ""max_results"": 5}"
search_web_004__ambiguous,search_web_004,search_web_001,main,dev,ambiguous,zh,public_info,search_web,Search public news about OpenAI API pricing changes,False,[],"[""search_database"", ""query_internal_docs""]","{""query"": ""OpenAI API pricing change public news"", ""max_results"": 5}"
search_web_004__clear,search_web_004,search_web_001,main,dev,clear,zh,public_info,search_web,Search public news about OpenAI API pricing changes,False,[],"[""search_database"", ""query_internal_docs""]","{""query"": ""OpenAI API pricing change public news"", ""max_results"": 5}"
search_web_004__incomplete,search_web_004,search_web_001,main,dev,incomplete,zh,public_info,search_web,Search public news about OpenAI API pricing changes,True,"[""query""]","[""search_database"", ""query_internal_docs""]","{""query"": ""OpenAI API pricing change public news"", ""max_results"": 5}"
search_web_004__misleading,search_web_004,search_web_001,main,dev,misleading,zh,public_info,search_web,Search public news about OpenAI API pricing changes,False,[],"[""search_database"", ""query_internal_docs""]","{""query"": ""OpenAI API pricing change public news"", ""max_results"": 5}"
search_web_005__ambiguous,search_web_005,search_web_001,main,dev,ambiguous,zh,public_info,search_web,Search public news about OpenAI enterprise product launches,False,[],"[""search_database"", ""query_internal_docs""]","{""query"": ""OpenAI enterprise product launch public news"", ""max_results"": 5}"
search_web_005__clear,search_web_005,search_web_001,main,dev,clear,zh,public_info,search_web,Search public news about OpenAI enterprise product launches,False,[],"[""search_database"", ""query_internal_docs""]","{""query"": ""OpenAI enterprise product launch public news"", ""max_results"": 5}"
search_web_005__incomplete,search_web_005,search_web_001,main,dev,incomplete,zh,public_info,search_web,Search public news about OpenAI enterprise product launches,True,"[""query""]","[""search_database"", ""query_internal_docs""]","{""query"": ""OpenAI enterprise product launch public news"", ""max_results"": 5}"
search_web_005__misleading,search_web_005,search_web_001,main,dev,misleading,zh,public_info,search_web,Search public news about OpenAI enterprise product launches,False,[],"[""search_database"", ""query_internal_docs""]","{""query"": ""OpenAI enterprise product launch public news"", ""max_results"": 5}"
search_web_006__ambiguous,search_web_006,search_web_002,main,train,ambiguous,en,public_info,search_web,Search public news about Tesla layoffs,False,[],"[""search_database"", ""query_internal_docs""]","{""query"": ""Tesla layoffs recent news"", ""max_results"": 5}"
search_web_006__clear,search_web_006,search_web_002,main,train,clear,en,public_info,search_web,Search public news about Tesla layoffs,False,[],"[""search_database"", ""query_internal_docs""]","{""query"": ""Tesla layoffs recent news"", ""max_results"": 5}"
search_web_006__incomplete,search_web_006,search_web_002,main,train,incomplete,en,public_info,search_web,Search public news about Tesla layoffs,True,"[""query""]","[""search_database"", ""query_internal_docs""]","{""query"": ""Tesla layoffs recent news"", ""max_results"": 5}"
search_web_006__misleading,search_web_006,search_web_002,main,train,misleading,en,public_info,search_web,Search public news about Tesla layoffs,False,[],"[""search_database"", ""query_internal_docs""]","{""query"": ""Tesla layoffs recent news"", ""max_results"": 5}"
search_web_007__ambiguous,search_web_007,search_web_002,main,train,ambiguous,en,public_info,search_web,Search public news about Tesla price cuts,False,[],"[""search_database"", ""query_internal_docs""]","{""query"": ""Tesla price cuts latest public news"", ""max_results"": 5}"
search_web_007__clear,search_web_007,search_web_002,main,train,clear,en,public_info,search_web,Search public news about Tesla price cuts,False,[],"[""search_database"", ""query_internal_docs""]","{""query"": ""Tesla price cuts latest public news"", ""max_results"": 5}"
search_web_007__incomplete,search_web_007,search_web_002,main,train,incomplete,en,public_info,search_web,Search public news about Tesla price cuts,True,"[""query""]","[""search_database"", ""query_internal_docs""]","{""query"": ""Tesla price cuts latest public news"", ""max_results"": 5}"
search_web_007__misleading,search_web_007,search_web_002,main,train,misleading,en,public_info,search_web,Search public news about Tesla price cuts,False,[],"[""search_database"", ""query_internal_docs""]","{""query"": ""Tesla price cuts latest public news"", ""max_results"": 5}"
search_web_008__ambiguous,search_web_008,search_web_002,main,train,ambiguous,en,public_info,search_web,Search public news about Tesla delivery numbers,False,[],"[""search_database"", ""query_internal_docs""]","{""query"": ""Tesla delivery numbers latest public news"", ""max_results"": 5}"
search_web_008__clear,search_web_008,search_web_002,main,train,clear,en,public_info,search_web,Search public news about Tesla delivery numbers,False,[],"[""search_database"", ""query_internal_docs""]","{""query"": ""Tesla delivery numbers latest public news"", ""max_results"": 5}"
search_web_008__incomplete,search_web_008,search_web_002,main,train,incomplete,en,public_info,search_web,Search public news about Tesla delivery numbers,True,"[""query""]","[""search_database"", ""query_internal_docs""]","{""query"": ""Tesla delivery numbers latest public news"", ""max_results"": 5}"
search_web_008__misleading,search_web_008,search_web_002,main,train,misleading,en,public_info,search_web,Search public news about Tesla delivery numbers,False,[],"[""search_database"", ""query_internal_docs""]","{""query"": ""Tesla delivery numbers latest public news"", ""max_results"": 5}"
search_web_009__ambiguous,search_web_009,search_web_002,main,train,ambiguous,en,public_info,search_web,Search public news about Tesla factory expansion,False,[],"[""search_database"", ""query_internal_docs""]","{""query"": ""Tesla factory expansion public news"", ""max_results"": 5}"
search_web_009__clear,search_web_009,search_web_002,main,train,clear,en,public_info,search_web,Search public news about Tesla factory expansion,False,[],"[""search_database"", ""query_internal_docs""]","{""query"": ""Tesla factory expansion public news"", ""max_results"": 5}"
search_web_009__incomplete,search_web_009,search_web_002,main,train,incomplete,en,public_info,search_web,Search public news about Tesla factory expansion,True,"[""query""]","[""search_database"", ""query_internal_docs""]","{""query"": ""Tesla factory expansion public news"", ""max_results"": 5}"
search_web_009__misleading,search_web_009,search_web_002,main,train,misleading,en,public_info,search_web,Search public news about Tesla factory expansion,False,[],"[""search_database"", ""query_internal_docs""]","{""query"": ""Tesla factory expansion public news"", ""max_results"": 5}"
search_web_010__ambiguous,search_web_010,search_web_002,main,train,ambiguous,en,public_info,search_web,Search public news about Tesla autopilot investigation,False,[],"[""search_database"", ""query_internal_docs""]","{""query"": ""Tesla autopilot investigation public news"", ""max_results"": 5}"
search_web_010__clear,search_web_010,search_web_002,main,train,clear,en,public_info,search_web,Search public news about Tesla autopilot investigation,False,[],"[""search_database"", ""query_internal_docs""]","{""query"": ""Tesla autopilot investigation public news"", ""max_results"": 5}"
search_web_010__incomplete,search_web_010,search_web_002,main,train,incomplete,en,public_info,search_web,Search public news about Tesla autopilot investigation,True,"[""query""]","[""search_database"", ""query_internal_docs""]","{""query"": ""Tesla autopilot investigation public news"", ""max_results"": 5}"
search_web_010__misleading,search_web_010,search_web_002,main,train,misleading,en,public_info,search_web,Search public news about Tesla autopilot investigation,False,[],"[""search_database"", ""query_internal_docs""]","{""query"": ""Tesla autopilot investigation public news"", ""max_results"": 5}"
